stock_id,company_name,date,filename,note
000028,国药一致,2017年,国药一致(000028.SZ)_2018-03-22.pdf,无研发收入或解析错误
000028,国药一致,2018年,国药一致(000028.SZ)_2019-04-25.pdf,无研发收入或解析错误
300689,澄天伟业,2018年,澄天伟业(300689.SZ)_2019-04-23.pdf,无研发收入或解析错误
300505,川金诺,2016年,川金诺(300505.SZ)_2017-04-10.pdf,无研发收入或解析错误
002866,传艺科技,2017年,传艺科技(002866.SZ)_2018-04-25.pdf,无研发收入或解析错误
000703,恒逸石化,2015年,恒逸石化(000703.SZ)_2016-04-25.pdf,无研发收入或解析错误
000703,恒逸石化,2015年,恒逸石化(000703.SZ)_2016-05-13.pdf,无研发收入或解析错误
000703,恒逸石化,2016年,恒逸石化(000703.SZ)_2017-03-21.pdf,无研发收入或解析错误
000703,恒逸石化,2017年,恒逸石化(000703.SZ)_2018-04-23.pdf,无研发收入或解析错误
002930,宏川智慧,2018年,宏川智慧(002930.SZ)_2019-04-19.pdf,无研发收入或解析错误
300669,沪宁股份,2017年,沪宁股份(300669.SZ)_2018-04-13.pdf,无研发收入或解析错误
002926,华西证券,2018年,华西证券(002926.SZ)_2019-04-26.pdf,无研发收入或解析错误
002906,华阳集团,2017年,华阳集团(002906.SZ)_2018-04-26.pdf,无研发收入或解析错误
000600,建投能源,2015年,建投能源(000600.SZ)_2016-04-09.pdf,无研发收入或解析错误
000600,建投能源,2016年,建投能源(000600.SZ)_2017-03-29.pdf,无研发收入或解析错误
000600,建投能源,2016年,建投能源(000600.SZ)_2017-12-29.pdf,无研发收入或解析错误
000600,建投能源,2017年,建投能源(000600.SZ)_2018-03-28.pdf,无研发收入或解析错误
200550,江 铃Ｂ,2015年,江 铃Ｂ(200550.SZ)_2016-03-19.pdf,无研发收入或解析错误
200550,江 铃Ｂ,2017年,江 铃Ｂ(200550.SZ)_2018-03-24.pdf,无研发收入或解析错误
200550,江 铃Ｂ,2017年,江 铃Ｂ(200550.SZ)_2018-06-22.pdf,无研发收入或解析错误
200550,江 铃Ｂ,2018年,江 铃Ｂ(200550.SZ)_2019-03-28.pdf,无研发收入或解析错误
000550,江铃汽车,2015年,江铃汽车(000550.SZ)_2016-03-19.pdf,无研发收入或解析错误
000550,江铃汽车,2017年,江铃汽车(000550.SZ)_2018-03-24.pdf,无研发收入或解析错误
000550,江铃汽车,2017年,江铃汽车(000550.SZ)_2018-06-22.pdf,无研发收入或解析错误
000550,江铃汽车,2018年,江铃汽车(000550.SZ)_2019-03-28.pdf,无研发收入或解析错误
000656,金科股份,2015年,金科股份(000656.SZ)_2016-03-29.pdf,无研发收入或解析错误
000656,金科股份,2016年,金科股份(000656.SZ)_2017-03-30.pdf,无研发收入或解析错误
000656,金科股份,2017年,金科股份(000656.SZ)_2018-04-17.pdf,无研发收入或解析错误
002221,东华能源,2015年,东华能源(002221.SZ)_2016-04-15.pdf,无研发收入或解析错误
002221,东华能源,2016年,东华能源(002221.SZ)_2017-04-28.pdf,无研发收入或解析错误
002221,东华能源,2017年,东华能源(002221.SZ)_2018-04-26.pdf,无研发收入或解析错误
000655,金岭矿业,2015年,金岭矿业(000655.SZ)_2016-04-23.pdf,无研发收入或解析错误
000655,金岭矿业,2016年,金岭矿业(000655.SZ)_2017-03-18.pdf,无研发收入或解析错误
000655,金岭矿业,2017年,金岭矿业(000655.SZ)_2018-04-12.pdf,无研发收入或解析错误
200413,东旭B,2015年,东旭B(200413.SZ)_2016-02-06.pdf,无研发收入或解析错误
300651,金陵体育,2017年,金陵体育(300651.SZ)_2018-04-18.pdf,无研发收入或解析错误
200413,东旭B,2016年,东旭B(200413.SZ)_2017-03-28.pdf,无研发收入或解析错误
002905,金逸影视,2017年,金逸影视(002905.SZ)_2018-04-12.pdf,无研发收入或解析错误
200413,东旭B,2017年,东旭B(200413.SZ)_2018-04-20.pdf,无研发收入或解析错误
000803,金宇车城,2016年,金宇车城(000803.SZ)_2017-03-17.pdf,无研发收入或解析错误
000803,金宇车城,2016年,金宇车城(000803.SZ)_2017-03-21.pdf,无研发收入或解析错误
000413,东旭光电,2015年,东旭光电(000413.SZ)_2016-02-06.pdf,无研发收入或解析错误
000803,金宇车城,2016年,金宇车城(000803.SZ)_2017-05-06.pdf,无研发收入或解析错误
000803,金宇车城,2017年,金宇车城(000803.SZ)_2018-02-28.pdf,无研发收入或解析错误
000413,东旭光电,2016年,东旭光电(000413.SZ)_2017-03-28.pdf,无研发收入或解析错误
000803,金宇车城,2017年,金宇车城(000803.SZ)_2018-03-08.pdf,无研发收入或解析错误
000803,金宇车城,2017年,金宇车城(000803.SZ)_2018-03-15.pdf,无研发收入或解析错误
000803,金宇车城,2017年,金宇车城(000803.SZ)_2018-04-27.pdf,无研发收入或解析错误
000413,东旭光电,2017年,东旭光电(000413.SZ)_2018-04-20.pdf,无研发收入或解析错误
000803,金宇车城,2017年,金宇车城(000803.SZ)_2018-08-29.pdf,无研发收入或解析错误
000725,京东方Ａ,2015年,京东方Ａ(000725.SZ)_2016-04-26.pdf,无研发收入或解析错误
000890,法 尔 胜,2018年,法 尔 胜(000890.SZ)_2019-04-29.pdf,无研发收入或解析错误
000725,京东方Ａ,2016年,京东方Ａ(000725.SZ)_2017-04-25.pdf,无研发收入或解析错误
000725,京东方Ａ,2017年,京东方Ａ(000725.SZ)_2018-04-24.pdf,无研发收入或解析错误
200725,京东方Ｂ,2015年,京东方Ｂ(200725.SZ)_2016-04-26.pdf,无研发收入或解析错误
200725,京东方Ｂ,2016年,京东方Ｂ(200725.SZ)_2017-04-25.pdf,无研发收入或解析错误
200055,方大Ｂ,2015年,方大Ｂ(200055.SZ)_2016-04-26.pdf,无研发收入或解析错误
200055,方大Ｂ,2017年,方大Ｂ(200055.SZ)_2018-04-24.pdf,无研发收入或解析错误
200725,京东方Ｂ,2017年,京东方Ｂ(200725.SZ)_2018-04-24.pdf,无研发收入或解析错误
000552,靖远煤电,2015年,靖远煤电(000552.SZ)_2016-03-29.pdf,无研发收入或解析错误
000552,靖远煤电,2016年,靖远煤电(000552.SZ)_2017-03-28.pdf,无研发收入或解析错误
000055,方大集团,2015年,方大集团(000055.SZ)_2016-04-26.pdf,无研发收入或解析错误
000552,靖远煤电,2017年,靖远煤电(000552.SZ)_2018-03-27.pdf,无研发收入或解析错误
000055,方大集团,2017年,方大集团(000055.SZ)_2018-04-24.pdf,无研发收入或解析错误
000799,酒鬼酒,2015年,酒鬼酒(000799.SZ)_2016-04-08.pdf,无研发收入或解析错误
000026,飞亚达Ａ,2016年,飞亚达Ａ(000026.SZ)_2017-03-10.pdf,无研发收入或解析错误
000799,酒鬼酒,2015年,酒鬼酒(000799.SZ)_2016-04-21.pdf,无研发收入或解析错误
000026,飞亚达Ａ,2017年,飞亚达Ａ(000026.SZ)_2018-03-10.pdf,无研发收入或解析错误
000799,酒鬼酒,2016年,酒鬼酒(000799.SZ)_2017-03-29.pdf,无研发收入或解析错误
000799,酒鬼酒,2017年,酒鬼酒(000799.SZ)_2018-03-09.pdf,无研发收入或解析错误
200026,飞亚达Ｂ,2016年,飞亚达Ｂ(200026.SZ)_2017-03-10.pdf,无研发收入或解析错误
200026,飞亚达Ｂ,2017年,飞亚达Ｂ(200026.SZ)_2018-03-10.pdf,无研发收入或解析错误
000799,酒鬼酒,2017年,酒鬼酒(000799.SZ)_2018-04-25.pdf,无研发收入或解析错误
002851,麦格米特,2017年,麦格米特(002851.SZ)_2018-04-03.pdf,无研发收入或解析错误
002856,美芝股份,2017年,美芝股份(002856.SZ)_2018-04-25.pdf,无研发收入或解析错误
002918,蒙娜丽莎,2017年,蒙娜丽莎(002918.SZ)_2018-04-20.pdf,无研发收入或解析错误
000651,格力电器,2015年,格力电器(000651.SZ)_2016-04-29.pdf,无研发收入或解析错误
000651,格力电器,2016年,格力电器(000651.SZ)_2017-04-27.pdf,无研发收入或解析错误
002830,名雕股份,2016年,名雕股份(002830.SZ)_2017-04-10.pdf,无研发收入或解析错误
002830,名雕股份,2017年,名雕股份(002830.SZ)_2018-04-23.pdf,无研发收入或解析错误
000651,格力电器,2016年,格力电器(000651.SZ)_2017-11-15.pdf,无研发收入或解析错误
